19.07.2015,12:47:57,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:57,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:57,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:57,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:57,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:57,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:57,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:57,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:57,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:57,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:58,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:47:59,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:00,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:00,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:00,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:00,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:00,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:00,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:00,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:00,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:00,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:05,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:06,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:06,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:06,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:06,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:06,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:06,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:06,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:06,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:06,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:06,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:13,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3021231,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:14,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:17,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:18,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:19,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:20,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:21,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:22,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
19.07.2015,12:48:22,3,Group Voice Call to Group,3025010,3020909,1,Service Options : Non-emergency/Privacy Enabled/No priority
